cinema,date,time,title,snif,type
YP,24-12-26,00:15,Mufasa: The Lion King,Haifa,3D
CC,24-12-26,16:40,Mufasa: The Lion King,Beer Sheva,R
CC,24-12-26,19:00,Mufasa: The Lion King,Beer Sheva,R
CC,24-12-26,19:20,Mufasa: The Lion King,Beer Sheva,R
CC,24-12-26,20:30,Mufasa: The Lion King,Beer Sheva,R
CC,24-12-26,22:00,Mufasa: The Lion King,Beer Sheva,R
CC,24-12-26,21:30,Mufasa: The Lion King,Beer Sheva,VIP
CC,24-12-26,14:45,Mufasa: The Lion King,Chadera,R
CC,24-12-26,20:15,Mufasa: The Lion King,Chadera,R
CC,24-12-26,21:30,Mufasa: The Lion King,Chadera,R
CC,24-12-26,22:40,Mufasa: The Lion King,Chadera,R
CC,24-12-26,00:00,Mufasa: The Lion King,Chadera,R
YP,24-12-26,16:00,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,24-12-26,18:30,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,24-12-26,16:10,Mufasa: The Lion King,Jerusalem,R
YP,24-12-26,18:45,Mufasa: The Lion King,Jerusalem,R
YP,24-12-26,20:15,Mufasa: The Lion King,Jerusalem,R
YP,24-12-26,21:15,Mufasa: The Lion King,Jerusalem,R
YP,24-12-26,23:00,Mufasa: The Lion King,Jerusalem,R
YP,24-12-26,23:45,Mufasa: The Lion King,Jerusalem,R
YP,24-12-26,18:45,Mufasa: The Lion King,Jerusalem,3D
CC,24-12-26,18:50,Mufasa: The Lion King,Ashdod,R
CC,24-12-26,20:30,Mufasa: The Lion King,Ashdod,R
CC,24-12-26,21:30,Mufasa: The Lion King,Ashdod,R
CC,24-12-26,23:20,Mufasa: The Lion King,Ashdod,R
ML,24-12-26,23:05,Red One,Netanya,R
YP,24-12-26,14:00,Red One,Rishon Letzion,R
YP,24-12-26,00:30,Red One,Rishon Letzion,R
YP,24-12-26,00:10,Red One,Beer Sheva,R
YP,24-12-26,21:40,Red One,Haifa,R
YP,24-12-26,14:15,Sonic the Hedgehog 3,Rishon Letzion,R
YP,24-12-26,16:45,Sonic the Hedgehog 3,Rishon Letzion,R
YP,24-12-26,19:15,Sonic the Hedgehog 3,Rishon Letzion,R
YP,24-12-26,21:40,Sonic the Hedgehog 3,Rishon Letzion,R
YP,24-12-26,00:00,Sonic the Hedgehog 3,Rishon Letzion,R
YP,24-12-26,21:10,Sonic the Hedgehog 3,Rishon Letzion,SCREENX
YP,24-12-26,23:30,Sonic the Hedgehog 3,Rishon Letzion,SCREENX
YP,24-12-26,21:15,Sonic the Hedgehog 3,Rishon Letzion,4DX
YP,24-12-26,23:45,Sonic the Hedgehog 3,Rishon Letzion,4DX
YP,24-12-26,21:30,Sonic the Hedgehog 3,Rishon Letzion,VIP
YP,24-12-26,00:00,Sonic the Hedgehog 3,Rishon Letzion,VIP
ML,24-12-26,19:30,Sonic the Hedgehog 3,Carmiel,R
ML,24-12-26,22:00,Sonic the Hedgehog 3,Carmiel,R
YP,24-12-26,14:00,Sonic the Hedgehog 3,Ayalon,R
YP,24-12-26,15:00,Sonic the Hedgehog 3,Ayalon,R
YP,24-12-26,17:30,Sonic the Hedgehog 3,Ayalon,R
YP,24-12-26,20:20,Sonic the Hedgehog 3,Ayalon,R
YP,24-12-26,21:30,Sonic the Hedgehog 3,Ayalon,R
YP,24-12-26,22:45,Sonic the Hedgehog 3,Ayalon,R
YP,24-12-26,00:00,Sonic the Hedgehog 3,Ayalon,R
YP,24-12-26,14:15,Sonic the Hedgehog 3,Beer Sheva,R
YP,24-12-26,16:45,Sonic the Hedgehog 3,Beer Sheva,R
YP,24-12-26,19:30,Sonic the Hedgehog 3,Beer Sheva,R
YP,24-12-26,20:00,Sonic the Hedgehog 3,Beer Sheva,R
YP,24-12-26,21:45,Sonic the Hedgehog 3,Beer Sheva,R
YP,24-12-26,00:00,Sonic the Hedgehog 3,Beer Sheva,R
YP,24-12-26,20:00,Sonic the Hedgehog 3,Beer Sheva,VIP
YP,24-12-26,22:45,Sonic the Hedgehog 3,Beer Sheva,VIP
YP,24-12-26,21:00,Sonic the Hedgehog 3,Beer Sheva,SCREENX
YP,24-12-26,23:30,Sonic the Hedgehog 3,Beer Sheva,SCREENX
YP,24-12-26,21:15,Sonic the Hedgehog 3,Beer Sheva,4DX
YP,24-12-26,23:45,Sonic the Hedgehog 3,Beer Sheva,4DX
YP,24-12-26,14:30,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,24-12-26,17:30,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,24-12-26,20:00,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,24-12-26,22:30,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,24-12-26,20:15,Sonic the Hedgehog 3,Zichron Yaakov,VIP
YP,24-12-26,22:45,Sonic the Hedgehog 3,Zichron Yaakov,VIP
ML,24-12-26,13:55,Sonic the Hedgehog 3,Haifa,UPGRADE
ML,24-12-26,19:25,Sonic the Hedgehog 3,Haifa,R
ML,24-12-26,21:50,Sonic the Hedgehog 3,Haifa,R
ML,24-12-26,00:15,Sonic the Hedgehog 3,Haifa,R
YP,24-12-26,14:00,Sonic the Hedgehog 3,Haifa,R
YP,24-12-26,14:15,Sonic the Hedgehog 3,Haifa,R
YP,24-12-26,16:45,Sonic the Hedgehog 3,Haifa,R
YP,24-12-26,18:45,Sonic the Hedgehog 3,Haifa,R
YP,24-12-26,19:15,Sonic the Hedgehog 3,Haifa,R
YP,24-12-26,21:40,Sonic the Hedgehog 3,Haifa,R
YP,24-12-26,00:00,Sonic the Hedgehog 3,Haifa,R
YP,24-12-26,20:15,Sonic the Hedgehog 3,Haifa,VIP
YP,24-12-26,22:30,Sonic the Hedgehog 3,Haifa,VIP
YP,24-12-26,00:30,Sonic the Hedgehog 3,Haifa,VIP
YP,24-12-26,21:00,Sonic the Hedgehog 3,Haifa,SCREENX
YP,24-12-26,23:30,Sonic the Hedgehog 3,Haifa,SCREENX
YP,24-12-26,21:15,Sonic the Hedgehog 3,Haifa,4DX
YP,24-12-26,23:45,Sonic the Hedgehog 3,Haifa,4DX
YP,24-12-26,14:15,Sonic the Hedgehog 3,Jerusalem,R
YP,24-12-26,16:30,Sonic the Hedgehog 3,Jerusalem,R
YP,24-12-26,19:15,Sonic the Hedgehog 3,Jerusalem,R
YP,24-12-26,21:30,Sonic the Hedgehog 3,Jerusalem,R
YP,24-12-26,00:00,Sonic the Hedgehog 3,Jerusalem,R
YP,24-12-26,21:15,Sonic the Hedgehog 3,Jerusalem,4DX
YP,24-12-26,23:45,Sonic the Hedgehog 3,Jerusalem,4DX
ML,24-12-26,17:15,Sonic the Hedgehog 3,Netanya,R
ML,24-12-26,19:45,Sonic the Hedgehog 3,Netanya,R
ML,24-12-26,22:15,Sonic the Hedgehog 3,Netanya,R
RH,24-12-26,19:30,Sonic the Hedgehog 3,Givataim,R
RH,24-12-26,21:50,Sonic the Hedgehog 3,Givataim,R
RH,24-12-26,19:15,Sonic the Hedgehog 3,Tel Aviv,R
RH,24-12-26,21:50,Sonic the Hedgehog 3,Tel Aviv,R
RH,24-12-26,19:30,Sonic the Hedgehog 3,Kiryat Ono,R
RH,24-12-26,21:50,Sonic the Hedgehog 3,Kiryat Ono,R
LC,24-12-26,11:00,State Property: Blood on the Streets,Tel Aviv,R
LC,24-12-26,13:30,State Property: Blood on the Streets,Tel Aviv,R
LC,24-12-26,19:00,State Property: Blood on the Streets,Tel Aviv,R
LC,24-12-26,21:30,State Property: Blood on the Streets,Tel Aviv,R
LC,24-12-26,19:10,State Property: Blood on the Streets,Raanana,R
LC,24-12-26,21:30,State Property: Blood on the Streets,Raanana,R
LC,24-12-26,18:00,State Property: Blood on the Streets,Even Yehuda,R
LC,24-12-26,13:50,Take Me Home,Tel Aviv,R
LC,24-12-26,11:00,The Braid,Tel Aviv,R
LC,24-12-26,13:45,The Braid,Tel Aviv,R
LC,24-12-26,18:50,The Braid,Raanana,R
YP,24-12-26,15:10,The Braid,Ayalon,R
YP,24-12-26,21:00,The Braid,Ayalon,R
YP,24-12-26,14:00,The Braid,Haifa,R
YP,24-12-26,14:00,The Lord of the Rings: The War of the Rohirrim,Ayalon,R
CC,24-12-26,14:00,Sonic the Hedgehog 3,Glilot,R
CC,24-12-26,16:35,Sonic the Hedgehog 3,Glilot,R
CC,24-12-26,19:10,Sonic the Hedgehog 3,Glilot,R
CC,24-12-26,21:50,Sonic the Hedgehog 3,Glilot,R
CC,24-12-26,22:00,Sonic the Hedgehog 3,Glilot,R
CC,24-12-26,23:45,Sonic the Hedgehog 3,Glilot,R
CC,24-12-26,12:10,Sonic the Hedgehog 3,Rishon Letzion,R
CC,24-12-26,14:50,Sonic the Hedgehog 3,Rishon Letzion,R
CC,24-12-26,19:30,Sonic the Hedgehog 3,Rishon Letzion,R
CC,24-12-26,22:15,Sonic the Hedgehog 3,Rishon Letzion,R
CC,24-12-26,14:00,Sonic the Hedgehog 3,Jerusalem,R
CC,24-12-26,16:30,Sonic the Hedgehog 3,Jerusalem,R
CC,24-12-26,19:00,Sonic the Hedgehog 3,Jerusalem,R
CC,24-12-26,21:40,Sonic the Hedgehog 3,Jerusalem,R
CC,24-12-26,00:20,Sonic the Hedgehog 3,Jerusalem,R
CC,24-12-26,17:30,Sonic the Hedgehog 3,Kfar Saba,R
CC,24-12-26,19:40,Sonic the Hedgehog 3,Kfar Saba,R
CC,24-12-26,22:20,Sonic the Hedgehog 3,Kfar Saba,R
CC,24-12-26,19:20,Sonic the Hedgehog 3,Netanya,R
CC,24-12-26,22:00,Sonic the Hedgehog 3,Netanya,R
CC,24-12-26,15:15,Sonic the Hedgehog 3,Netanya,Prime
CC,24-12-26,20:20,Sonic the Hedgehog 3,Beer Sheva,R
CC,24-12-26,20:30,Sonic the Hedgehog 3,Beer Sheva,R
CC,24-12-26,14:00,Sonic the Hedgehog 3,Chadera,R
CC,24-12-26,16:30,Sonic the Hedgehog 3,Chadera,R
CC,24-12-26,19:00,Sonic the Hedgehog 3,Chadera,R
CC,24-12-26,21:30,Sonic the Hedgehog 3,Chadera,R
CC,24-12-26,00:00,Sonic the Hedgehog 3,Chadera,R
CC,24-12-26,15:00,Sonic the Hedgehog 3,Ashdod,R
CC,24-12-26,17:45,Sonic the Hedgehog 3,Ashdod,R
CC,24-12-26,19:20,Sonic the Hedgehog 3,Ashdod,R
CC,24-12-26,22:00,Sonic the Hedgehog 3,Ashdod,R
CC,24-12-26,23:30,Sonic the Hedgehog 3,Ashdod,R
YP,24-12-26,00:00,The Other Way Around,Jerusalem,R
YP,24-12-26,14:30,The Property,Rishon Letzion,R
YP,24-12-26,16:45,The Property,Rishon Letzion,R
YP,24-12-26,14:30,The Property,Ayalon,R
YP,24-12-26,19:45,The Property,Haifa,R
YP,24-12-26,15:20,The Property,Jerusalem,R
LC,24-12-26,18:00,The Ring,Even Yehuda,R
LC,24-12-26,20:30,The Ring,Even Yehuda,R
LC,24-12-26,11:00,The Ring,Tel Aviv,R
LC,24-12-26,13:30,The Ring,Tel Aviv,R
LC,24-12-26,18:50,The Ring,Tel Aviv,R
LC,24-12-26,21:30,The Ring,Tel Aviv,R
LC,24-12-26,16:30,The Ring,Raanana,R
LC,24-12-26,18:50,The Ring,Raanana,R
LC,24-12-26,21:30,The Ring,Raanana,R
LC,24-12-26,20:30,The Ring,Herziliya,R
LC,24-12-26,16:30,The Ring,Ramat Hasharon,R
LC,24-12-26,17:00,The Ring,Jerusalem,R
LC,24-12-26,20:30,The Ring,Omer,R
HC,24-12-26,21:00,The Ring,Carmiel,R
HC,24-12-26,19:40,The Ring,Nahariya,R
HC,24-12-26,15:15,The Ring,Kiryat Bialik,R
HC,24-12-26,19:15,The Ring,Kiryat Bialik,R
HC,24-12-26,20:15,The Ring,Kiryat Bialik,R
HC,24-12-26,21:30,The Ring,Kiryat Bialik,R
HC,24-12-26,22:15,The Ring,Kiryat Bialik,R
HC,24-12-26,22:50,The Ring,Kiryat Bialik,R
HC,24-12-26,14:40,The Ring,Haifa,R
HC,24-12-26,19:00,The Ring,Haifa,R
HC,24-12-26,20:45,The Ring,Haifa,R
HC,24-12-26,21:35,The Ring,Haifa,R
HC,24-12-26,20:30,The Ring,Kfar Saba,R
HC,24-12-26,21:40,The Ring,Kfar Saba,Premium
HC,24-12-26,19:00,The Ring,Petach Tikvah,R
HC,24-12-26,21:35,The Ring,Petach Tikvah,R
HC,24-12-26,19:00,The Ring,Modiin,R
HC,24-12-26,20:40,The Ring,Modiin,R
HC,24-12-26,21:40,The Ring,Modiin,R
HC,24-12-26,19:00,The Ring,Rehovot,R
HC,24-12-26,21:30,The Ring,Rehovot,R
HC,24-12-26,18:45,The Ring,Ashdod,R
HC,24-12-26,21:15,The Ring,Ashdod,R
HC,24-12-26,19:20,The Ring,Ashkelon,R
YP,24-12-26,14:15,The Ring,Rishon Letzion,R
YP,24-12-26,16:30,The Ring,Rishon Letzion,R
YP,24-12-26,19:00,The Ring,Rishon Letzion,R
YP,24-12-26,20:30,The Ring,Rishon Letzion,R
YP,24-12-26,21:15,The Ring,Rishon Letzion,R
YP,24-12-26,23:50,The Ring,Rishon Letzion,R
YP,24-12-26,18:00,The Ring,Rishon Letzion,VIP
YP,24-12-26,20:45,The Ring,Rishon Letzion,VIP
YP,24-12-26,23:30,The Ring,Rishon Letzion,VIP
YP,24-12-26,16:15,The Ring,Ayalon,R
YP,24-12-26,19:20,The Ring,Ayalon,R
YP,24-12-26,21:45,The Ring,Ayalon,R
YP,24-12-26,23:00,The Ring,Ayalon,R
YP,24-12-26,14:00,The Ring,Beer Sheva,R
YP,24-12-26,16:30,The Ring,Beer Sheva,R
YP,24-12-26,19:00,The Ring,Beer Sheva,R
YP,24-12-26,21:30,The Ring,Beer Sheva,R
YP,24-12-26,00:00,The Ring,Beer Sheva,R
YP,24-12-26,14:00,The Ring,Zichron Yaakov,R
YP,24-12-26,16:30,The Ring,Zichron Yaakov,R
YP,24-12-26,19:00,The Ring,Zichron Yaakov,R
YP,24-12-26,21:15,The Ring,Zichron Yaakov,R
YP,24-12-26,00:00,The Ring,Zichron Yaakov,R
YP,24-12-26,14:00,The Ring,Haifa,R
YP,24-12-26,16:30,The Ring,Haifa,R
YP,24-12-26,19:00,The Ring,Haifa,R
YP,24-12-26,21:15,The Ring,Haifa,R
YP,24-12-26,23:50,The Ring,Haifa,R
YP,24-12-26,20:00,The Ring,Haifa,VIP
YP,24-12-26,14:30,The Ring,Jerusalem,R
YP,24-12-26,16:20,The Ring,Jerusalem,R
YP,24-12-26,18:50,The Ring,Jerusalem,R
YP,24-12-26,21:15,The Ring,Jerusalem,R
YP,24-12-26,23:40,The Ring,Jerusalem,R
LC,24-12-26,11:00,The Room Next Door,Tel Aviv,R
LC,24-12-26,14:00,The Room Next Door,Tel Aviv,R
LC,24-12-26,16:10,The Room Next Door,Tel Aviv,R
LC,24-12-26,19:10,The Room Next Door,Tel Aviv,R
LC,24-12-26,21:30,The Room Next Door,Tel Aviv,R
LC,24-12-26,16:30,The Room Next Door,Raanana,R
LC,24-12-26,19:00,The Room Next Door,Raanana,R
LC,24-12-26,21:20,The Room Next Door,Raanana,R
LC,24-12-26,18:00,The Room Next Door,Omer,R
LC,24-12-26,18:00,The Room Next Door,Even Yehuda,R
LC,24-12-26,20:30,The Room Next Door,Even Yehuda,R
LC,24-12-26,18:00,The Room Next Door,Herziliya,R
LC,24-12-26,19:00,The Room Next Door,Ramat Hasharon,R
LC,24-12-26,19:30,The Room Next Door,Jerusalem,R
YP,24-12-26,16:50,The Room Next Door,Rishon Letzion,R
YP,24-12-26,19:15,The Room Next Door,Rishon Letzion,R
YP,24-12-26,21:30,The Room Next Door,Rishon Letzion,R
YP,24-12-26,23:50,The Room Next Door,Rishon Letzion,R
CC,24-12-26,19:00,The Room Next Door,Glilot,R
CC,24-12-26,21:30,The Room Next Door,Glilot,R
CC,24-12-26,18:50,The Room Next Door,Rishon Letzion,R
CC,24-12-26,21:30,The Room Next Door,Rishon Letzion,R
YP,24-12-26,17:00,The Room Next Door,Ayalon,R
YP,24-12-26,19:10,The Room Next Door,Ayalon,R
YP,24-12-26,22:00,The Room Next Door,Ayalon,R
YP,24-12-26,00:20,The Room Next Door,Ayalon,R
CC,24-12-26,19:10,The Room Next Door,Jerusalem,R
CC,24-12-26,21:50,The Room Next Door,Jerusalem,R
CC,24-12-26,19:20,The Room Next Door,Kfar Saba,R
YP,24-12-26,20:00,The Room Next Door,Zichron Yaakov,R
YP,24-12-26,22:15,The Room Next Door,Zichron Yaakov,R
YP,24-12-26,00:30,The Room Next Door,Zichron Yaakov,R
CC,24-12-26,19:20,The Room Next Door,Chadera,R
YP,24-12-26,17:30,The Room Next Door,Haifa,R
YP,24-12-26,19:45,The Room Next Door,Haifa,R
YP,24-12-26,22:00,The Room Next Door,Haifa,R
YP,24-12-26,00:15,The Room Next Door,Haifa,R
CC,24-12-26,20:20,The Room Next Door,Ashdod,R
YP,24-12-26,16:50,The Room Next Door,Jerusalem,R
YP,24-12-26,19:15,The Room Next Door,Jerusalem,R
YP,24-12-26,21:30,The Room Next Door,Jerusalem,R
YP,24-12-26,23:45,The Room Next Door,Jerusalem,R
HC,24-12-26,20:10,The Room Next Door,Kiryat Bialik,R
HC,24-12-26,21:50,The Room Next Door,Kiryat Bialik,R
HC,24-12-26,19:10,The Room Next Door,Haifa,R
HC,24-12-26,21:30,The Room Next Door,Haifa,R
HC,24-12-26,20:30,The Room Next Door,Kfar Saba,R
HC,24-12-26,20:50,The Room Next Door,Petach Tikvah,R
HC,24-12-26,18:10,The Room Next Door,Modiin,R
HC,24-12-26,20:25,The Room Next Door,Modiin,R
HC,24-12-26,19:00,The Room Next Door,Rehovot,R
RH,24-12-26,17:00,The Room Next Door,Givataim,R
RH,24-12-26,19:30,The Room Next Door,Givataim,R
RH,24-12-26,21:50,The Room Next Door,Givataim,R
RH,24-12-26,17:00,The Room Next Door,Kiryat Ono,R
RH,24-12-26,19:30,The Room Next Door,Kiryat Ono,R
RH,24-12-26,21:50,The Room Next Door,Kiryat Ono,R
ML,24-12-26,23:15,The Substance,Carmiel,R
LC,24-12-26,21:30,The Substance,Tel Aviv,R
ML,24-12-26,23:00,The Substance,Netanya,R
HC,24-12-26,22:20,The Substance,Kiryat Bialik,R
HC,24-12-26,22:00,The Substance,Haifa,R
HC,24-12-26,22:30,The Substance,Kfar Saba,R
HC,24-12-26,22:30,The Substance,Modiin,R
HC,24-12-26,22:10,The Substance,Rehovot,R
YP,24-12-26,17:10,The Substance,Rishon Letzion,R
YP,24-12-26,21:30,The Substance,Rishon Letzion,R
YP,24-12-26,00:15,The Substance,Rishon Letzion,R
YP,24-12-26,21:45,The Substance,Ayalon,R
YP,24-12-26,00:15,The Substance,Ayalon,R
YP,24-12-26,21:15,The Substance,Beer Sheva,R
YP,24-12-26,20:00,The Substance,Haifa,R
YP,24-12-26,23:00,The Substance,Haifa,R
YP,24-12-26,18:40,The Substance,Jerusalem,R
YP,24-12-26,16:20,Under Therapy,Haifa,R
YP,24-12-26,23:50,Under Therapy,Haifa,R
ML,24-12-26,00:20,Venom: The Last Dance,Netanya,R
YP,24-12-26,00:00,Venom: The Last Dance,Ayalon,R
YP,24-12-26,21:15,Venom: The Last Dance,Haifa,R
YP,24-12-26,23:50,Weekend in Taipei,Jerusalem,R
LC,24-12-26,21:40,Wicked,Tel Aviv,R
ML,24-12-26,20:15,Wicked,Carmiel,UPGRADE
ML,24-12-26,22:40,Wicked,Carmiel,R
ML,24-12-26,23:30,Wicked,Carmiel,UPGRADE
LC,24-12-26,21:30,Wicked,Raanana,R
ML,24-12-26,22:15,Wicked,Haifa,UPGRADE
ML,24-12-26,23:35,Wicked,Haifa,UPGRADE
ML,24-12-26,19:45,Wicked,Netanya,R
ML,24-12-26,23:15,Wicked,Netanya,UPGRADE
ML,24-12-26,22:30,Wicked,Glilot,UPGRADE
HC,24-12-26,21:20,Wicked,Nahariya,R
HC,24-12-26,15:20,Wicked,Kiryat Bialik,R
HC,24-12-26,18:30,Wicked,Kiryat Bialik,R
HC,24-12-26,20:00,Wicked,Kiryat Bialik,R
HC,24-12-26,21:40,Wicked,Kiryat Bialik,R
HC,24-12-26,23:10,Wicked,Kiryat Bialik,R
HC,24-12-26,15:00,Wicked,Haifa,R
HC,24-12-26,18:20,Wicked,Haifa,R
HC,24-12-26,20:30,Wicked,Haifa,R
HC,24-12-26,21:30,Wicked,Haifa,R
HC,24-12-26,22:20,Wicked,Kfar Saba,R
HC,24-12-26,17:15,Wicked,Petach Tikvah,R
HC,24-12-26,19:50,Wicked,Petach Tikvah,R
HC,24-12-26,20:45,Wicked,Modiin,R
HC,24-12-26,18:45,Wicked,Rehovot,R
HC,24-12-26,21:55,Wicked,Rehovot,R
HC,24-12-26,21:10,Wicked,Ashdod,R
HC,24-12-26,20:50,Wicked,Ashkelon,R
YP,24-12-26,17:20,Wicked,Rishon Letzion,R
YP,24-12-26,19:00,Wicked,Rishon Letzion,R
YP,24-12-26,20:30,Wicked,Rishon Letzion,R
YP,24-12-26,22:15,Wicked,Rishon Letzion,R
YP,24-12-26,23:45,Wicked,Rishon Letzion,R
YP,24-12-26,21:00,Wicked,Rishon Letzion,IMAX
YP,24-12-26,00:10,Wicked,Rishon Letzion,IMAX
YP,24-12-26,22:45,Wicked,Rishon Letzion,VIP
YP,24-12-26,17:45,Wicked,Ayalon,R
YP,24-12-26,20:45,Wicked,Ayalon,R
YP,24-12-26,23:50,Wicked,Ayalon,R
YP,24-12-26,14:10,Wicked,Beer Sheva,R
YP,24-12-26,20:30,Wicked,Beer Sheva,R
YP,24-12-26,21:00,Wicked,Beer Sheva,IMAX
YP,24-12-26,00:10,Wicked,Beer Sheva,IMAX
YP,24-12-26,14:00,Wicked,Zichron Yaakov,R
YP,24-12-26,16:15,Wicked,Zichron Yaakov,R
YP,24-12-26,14:10,Wicked,Haifa,R
YP,24-12-26,20:30,Wicked,Haifa,R
YP,24-12-26,23:40,Wicked,Haifa,R
YP,24-12-26,18:00,Wicked,Haifa,VIP
YP,24-12-26,21:10,Wicked,Haifa,VIP
YP,24-12-26,15:00,Wicked,Jerusalem,R
YP,24-12-26,18:15,Wicked,Jerusalem,R
YP,24-12-26,21:45,Wicked,Jerusalem,R
YP,24-12-26,21:00,Wicked,Jerusalem,IMAX
RH,24-12-26,17:30,Wicked,Givataim,R
RH,24-12-26,20:45,Wicked,Givataim,R
RH,24-12-26,17:30,Wicked,Tel Aviv,R
RH,24-12-26,21:00,Wicked,Tel Aviv,R
HC,24-12-26,00:00,Winnie-the-Pooh: Blood and Honey 2,Ashkelon,R
LC,24-12-27,11:20,200% Wolf,Raanana,R
LC,24-12-27,15:50,200% Wolf,Raanana,R
LC,24-12-27,10:30,200% Wolf,Tel Aviv,R
LC,24-12-27,14:50,200% Wolf,Tel Aviv,R
LC,24-12-27,11:00,200% Wolf,Even Yehuda,R
LC,24-12-27,16:30,200% Wolf,Even Yehuda,R
HC,24-12-27,10:30,200% Wolf,Carmiel,R
HC,24-12-27,15:40,200% Wolf,Carmiel,R
HC,24-12-27,10:50,200% Wolf,Nahariya,R
HC,24-12-27,13:00,200% Wolf,Nahariya,R
HC,24-12-27,10:20,200% Wolf,Kiryat Bialik,R
HC,24-12-27,12:30,200% Wolf,Kiryat Bialik,R
HC,24-12-27,14:40,200% Wolf,Kiryat Bialik,R
HC,24-12-27,12:40,200% Wolf,Haifa,R
HC,24-12-27,14:50,200% Wolf,Haifa,R
HC,24-12-27,17:00,200% Wolf,Haifa,R
HC,24-12-27,12:30,200% Wolf,Petach Tikvah,R
HC,24-12-27,14:45,200% Wolf,Petach Tikvah,R
HC,24-12-27,16:10,200% Wolf,Modiin,R
HC,24-12-27,10:30,200% Wolf,Rehovot,R
HC,24-12-27,15:00,200% Wolf,Rehovot,R
HC,24-12-27,10:45,200% Wolf,Ashdod,R
HC,24-12-27,17:45,200% Wolf,Ashdod,R
CC,24-12-27,21:10,9 Bullets,Glilot,R
CC,24-12-27,21:50,9 Bullets,Glilot,R
CC,24-12-27,00:10,9 Bullets,Glilot,R
CC,24-12-27,20:45,9 Bullets,Rishon Letzion,R
CC,24-12-27,22:00,9 Bullets,Rishon Letzion,R
CC,24-12-27,23:15,9 Bullets,Rishon Letzion,R
CC,24-12-27,21:40,9 Bullets,Kfar Saba,R
CC,24-12-27,21:15,9 Bullets,Netanya,R
CC,24-12-27,23:30,9 Bullets,Netanya,R
CC,24-12-27,22:30,9 Bullets,Beer Sheva,R
CC,24-12-27,20:00,9 Bullets,Chadera,R
CC,24-12-27,22:10,9 Bullets,Chadera,R
CC,24-12-27,23:50,9 Bullets,Chadera,R
CC,24-12-27,20:40,9 Bullets,Ashdod,R
CC,24-12-27,23:00,9 Bullets,Ashdod,R
HC,24-12-27,22:20,9 Bullets,Carmiel,R
HC,24-12-27,22:00,9 Bullets,Kiryat Bialik,R
HC,24-12-27,00:10,9 Bullets,Kiryat Bialik,R
HC,24-12-27,20:10,9 Bullets,Haifa,R
HC,24-12-27,22:20,9 Bullets,Haifa,R
HC,24-12-27,22:15,9 Bullets,Kfar Saba,R
HC,24-12-27,21:30,9 Bullets,Ashkelon,R
HC,24-12-27,23:40,9 Bullets,Ashkelon,R
CC,24-12-27,13:10,9/11: I Was There,Glilot,R
CC,24-12-27,16:00,9/11: I Was There,Glilot,R
CC,24-12-27,16:20,9/11: I Was There,Glilot,R
CC,24-12-27,18:50,9/11: I Was There,Glilot,R
CC,24-12-27,19:20,9/11: I Was There,Glilot,R
CC,24-12-27,20:10,9/11: I Was There,Glilot,R
CC,24-12-27,21:00,9/11: I Was There,Glilot,R
CC,24-12-27,21:10,9/11: I Was There,Glilot,R
CC,24-12-27,22:10,9/11: I Was There,Glilot,R
CC,24-12-27,22:50,9/11: I Was There,Glilot,R
CC,24-12-27,23:50,9/11: I Was There,Glilot,R
CC,24-12-27,18:10,9/11: I Was There,Rishon Letzion,R
CC,24-12-27,19:30,9/11: I Was There,Rishon Letzion,R
CC,24-12-27,21:00,9/11: I Was There,Rishon Letzion,R
CC,24-12-27,21:30,9/11: I Was There,Rishon Letzion,R
CC,24-12-27,22:00,9/11: I Was There,Rishon Letzion,R
CC,24-12-27,13:30,9/11: I Was There,Kfar Saba,R
CC,24-12-27,16:20,9/11: I Was There,Kfar Saba,R
CC,24-12-27,19:00,9/11: I Was There,Kfar Saba,R
CC,24-12-27,19:10,9/11: I Was There,Kfar Saba,R
CC,24-12-27,21:20,9/11: I Was There,Kfar Saba,R
CC,24-12-27,22:00,9/11: I Was There,Kfar Saba,R
CC,24-12-27,19:10,9/11: I Was There,Netanya,R
CC,24-12-27,21:00,9/11: I Was There,Netanya,R
CC,24-12-27,21:50,9/11: I Was There,Netanya,R
CC,24-12-27,16:20,9/11: I Was There,Netanya,Prime
CC,24-12-27,14:10,9/11: I Was There,Beer Sheva,R
CC,24-12-27,17:00,9/11: I Was There,Beer Sheva,R
CC,24-12-27,19:30,9/11: I Was There,Beer Sheva,R
CC,24-12-27,20:30,9/11: I Was There,Beer Sheva,R
CC,24-12-27,22:00,9/11: I Was There,Beer Sheva,R
CC,24-12-27,12:10,9/11: I Was There,Chadera,R
CC,24-12-27,14:35,9/11: I Was There,Chadera,R
CC,24-12-27,17:00,9/11: I Was There,Chadera,R
CC,24-12-27,18:50,9/11: I Was There,Chadera,R
CC,24-12-27,19:25,9/11: I Was There,Chadera,R
CC,24-12-27,20:20,9/11: I Was There,Chadera,R
CC,24-12-27,21:20,9/11: I Was There,Chadera,R
CC,24-12-27,23:00,9/11: I Was There,Chadera,R
CC,24-12-27,13:45,9/11: I Was There,Ashdod,R
