cinema,date,time,timeHref,title,snif,type
CC,25-01-02,19:35,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-02,11:00,5369,Sonic the Hedgehog 3,Ashdod,R
CC,25-01-02,13:40,5369,Sonic the Hedgehog 3,Ashdod,R
CC,25-01-02,16:20,5369,Sonic the Hedgehog 3,Ashdod,R
CC,25-01-02,20:15,5369,Sonic the Hedgehog 3,Ashdod,R
YP,25-01-02,11:30,57902,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-02,14:10,57903,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-02,16:30,57904,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-02,18:50,57905,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-02,21:10,57906,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-02,20:00,57766,Sonic the Hedgehog 3,Zichron Yaakov,VIP
YP,25-01-02,11:45,73153,Sonic the Hedgehog 3,Haifa,R
YP,25-01-02,14:15,73154,Sonic the Hedgehog 3,Haifa,R
YP,25-01-02,16:45,73155,Sonic the Hedgehog 3,Haifa,R
YP,25-01-02,18:45,73022,Sonic the Hedgehog 3,Haifa,R
YP,25-01-02,19:15,73156,Sonic the Hedgehog 3,Haifa,R
YP,25-01-02,21:40,73157,Sonic the Hedgehog 3,Haifa,R
YP,25-01-02,00:00,73158,Sonic the Hedgehog 3,Haifa,R
YP,25-01-02,19:45,72983,Sonic the Hedgehog 3,Haifa,VIP
YP,25-01-02,21:00,73123,Sonic the Hedgehog 3,Haifa,SCREENX
YP,25-01-02,23:30,73124,Sonic the Hedgehog 3,Haifa,SCREENX
YP,25-01-02,21:15,73246,Sonic the Hedgehog 3,Haifa,4DX
YP,25-01-02,23:45,73247,Sonic the Hedgehog 3,Haifa,4DX
YP,25-01-02,11:45,68213,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-02,14:15,68189,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-02,16:30,68190,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-02,19:15,68191,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-02,21:30,68192,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-02,00:00,68214,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-02,21:15,68163,Sonic the Hedgehog 3,Jerusalem,4DX
YP,25-01-02,23:45,68182,Sonic the Hedgehog 3,Jerusalem,4DX
RH,25-01-02,19:30,44151,Sonic the Hedgehog 3,Givataim,R
RH,25-01-02,19:15,17133,Sonic the Hedgehog 3,Tel Aviv,R
LC,25-01-02,16:40,563335,State Property: Blood on the Streets,Tel Aviv,R
LC,25-01-02,19:10,563334,State Property: Blood on the Streets,Tel Aviv,R
LC,25-01-02,16:40,563116,State Property: Blood on the Streets,Even Yehuda,R
LC,25-01-02,14:00,563185,State Property: Blood on the Streets,Raanana,R
LC,25-01-02,14:15,563342,The Braid,Tel Aviv,R
HC,25-01-02,11:50,2756,The Braid,Haifa,R
HC,25-01-02,19:00,2756,The Braid,Haifa,R
YP,25-01-02,16:20,66404,The Braid,Rishon Letzion,R
YP,25-01-02,14:20,47371,The Braid,Ayalon,R
YP,25-01-02,21:40,47408,The Braid,Ayalon,R
YP,25-01-02,13:30,68146,The Braid,Beer Sheva,R
YP,25-01-02,14:00,58081,The Braid,Zichron Yaakov,R
YP,25-01-02,14:00,73474,The Braid,Haifa,R
YP,25-01-02,11:45,68598,The Braid,Jerusalem,R
LC,25-01-02,13:30,563194,The Order,Raanana,R
LC,25-01-02,18:45,563196,The Order,Raanana,R
LC,25-01-02,21:15,563200,The Order,Raanana,R
LC,25-01-02,19:00,563329,The Order,Tel Aviv,R
LC,25-01-02,21:40,563330,The Order,Tel Aviv,R
CC,25-01-02,19:10,5415,The Order,Glilot,R
CC,25-01-02,20:40,5415,The Order,Glilot,R
CC,25-01-02,21:50,5415,The Order,Glilot,R
CC,25-01-02,23:20,5415,The Order,Glilot,R
CC,25-01-02,22:45,5415,The Order,Glilot,VIP
CC,25-01-02,21:20,5415,The Order,Rishon Letzion,R
CC,25-01-02,22:20,5415,The Order,Rishon Letzion,R
CC,25-01-02,00:10,5415,The Order,Rishon Letzion,R
CC,25-01-02,23:00,5415,The Order,Rishon Letzion,VIP
CC,25-01-02,19:20,5415,The Order,Jerusalem,R
CC,25-01-02,22:10,5415,The Order,Jerusalem,R
CC,25-01-02,00:30,5415,The Order,Jerusalem,R
CC,25-01-02,19:30,5415,The Order,Kfar Saba,R
CC,25-01-02,22:10,5415,The Order,Kfar Saba,R
YP,25-01-02,17:30,66425,The Order,Rishon Letzion,R
YP,25-01-02,19:50,66426,The Order,Rishon Letzion,R
YP,25-01-02,22:10,66427,The Order,Rishon Letzion,R
YP,25-01-02,00:30,66503,The Order,Rishon Letzion,R
CC,25-01-02,19:45,5415,The Order,Netanya,R
CC,25-01-02,21:50,5415,The Order,Netanya,R
YP,25-01-02,17:00,47308,The Order,Ayalon,R
YP,25-01-02,19:20,47309,The Order,Ayalon,R
YP,25-01-02,21:45,47310,The Order,Ayalon,R
YP,25-01-02,00:10,47311,The Order,Ayalon,R
CC,25-01-02,21:30,5415,The Order,Beer Sheva,R
ML,25-01-02,20:00,81499,The Order,Netanya,R
ML,25-01-02,22:40,81498,The Order,Netanya,R
CC,25-01-02,19:00,5415,The Order,Chadera,R
CC,25-01-02,21:30,5415,The Order,Chadera,R
CC,25-01-02,00:00,5415,The Order,Chadera,R
YP,25-01-02,16:30,68129,The Order,Beer Sheva,R
YP,25-01-02,19:00,68130,The Order,Beer Sheva,R
YP,25-01-02,21:30,68131,The Order,Beer Sheva,R
YP,25-01-02,00:00,68132,The Order,Beer Sheva,R
YP,25-01-02,22:45,68091,The Order,Beer Sheva,VIP
CC,25-01-02,17:15,5415,The Order,Chadera,Prime
CC,25-01-02,19:20,5415,The Order,Ashdod,R
CC,25-01-02,22:00,5415,The Order,Ashdod,R
CC,25-01-02,23:30,5415,The Order,Ashdod,R
YP,25-01-02,16:30,58078,The Order,Zichron Yaakov,R
YP,25-01-02,18:50,58079,The Order,Zichron Yaakov,R
YP,25-01-02,21:10,58080,The Order,Zichron Yaakov,R
YP,25-01-02,22:20,57767,The Order,Zichron Yaakov,VIP
YP,25-01-02,16:45,73504,The Order,Haifa,R
YP,25-01-02,19:15,73505,The Order,Haifa,R
YP,25-01-02,21:40,73506,The Order,Haifa,R
YP,25-01-02,00:00,73507,The Order,Haifa,R
YP,25-01-02,22:30,72985,The Order,Haifa,VIP
YP,25-01-02,00:10,73017,The Order,Haifa,VIP
YP,25-01-02,16:30,68282,The Order,Jerusalem,R
YP,25-01-02,18:50,68283,The Order,Jerusalem,R
YP,25-01-02,21:15,68284,The Order,Jerusalem,R
YP,25-01-02,23:40,68310,The Order,Jerusalem,R
HC,25-01-02,21:55,2911,The Order,Carmiel,R
HC,25-01-02,22:00,2911,The Order,Nahariya,R
HC,25-01-02,19:35,2911,The Order,Kiryat Bialik,R
HC,25-01-02,22:00,2911,The Order,Kiryat Bialik,R
HC,25-01-02,20:40,2911,The Order,Haifa,R
HC,25-01-02,21:50,2911,The Order,Kfar Saba,R
HC,25-01-02,20:20,2911,The Order,Petach Tikvah,R
HC,25-01-02,22:50,2911,The Order,Petach Tikvah,R
HC,25-01-02,21:20,2911,The Order,Modiin,R
HC,25-01-02,22:25,2911,The Order,Rehovot,R
HC,25-01-02,19:30,2911,The Order,Ashdod,R
HC,25-01-02,21:50,2911,The Order,Ashdod,R
HC,25-01-02,20:00,2911,The Order,Ashkelon,R
RH,25-01-02,17:00,44220,The Order,Givataim,R
RH,25-01-02,19:20,44221,The Order,Givataim,R
RH,25-01-02,21:50,44222,The Order,Givataim,R
YP,25-01-02,11:30,66504,The Property,Rishon Letzion,R
YP,25-01-02,13:10,47229,The Property,Ayalon,R
YP,25-01-02,19:00,73476,The Property,Haifa,R
YP,25-01-02,14:10,68490,The Property,Jerusalem,R
LC,25-01-02,16:20,563186,The Ring,Raanana,R
LC,25-01-02,18:50,563182,The Ring,Raanana,R
LC,25-01-02,21:20,563183,The Ring,Raanana,R
LC,25-01-02,18:45,563112,The Ring,Even Yehuda,R
LC,25-01-02,21:40,563118,The Ring,Even Yehuda,R
LC,25-01-02,11:00,563336,The Ring,Tel Aviv,R
LC,25-01-02,15:10,563337,The Ring,Tel Aviv,R
LC,25-01-02,19:10,563338,The Ring,Tel Aviv,R
LC,25-01-02,18:45,563539,The Ring,Ramat Hasharon,R
LC,25-01-02,18:00,563562,The Ring,Herziliya,R
LC,25-01-02,19:00,563518,The Ring,Jerusalem,R
LC,25-01-02,20:30,563575,The Ring,Omer,R
HC,25-01-02,19:20,2750,The Ring,Carmiel,R
HC,25-01-02,11:30,2750,The Ring,Kiryat Bialik,R
HC,25-01-02,14:05,2750,The Ring,Kiryat Bialik,R
HC,25-01-02,16:40,2750,The Ring,Kiryat Bialik,R
HC,25-01-02,19:15,2750,The Ring,Kiryat Bialik,R
HC,25-01-02,20:40,2750,The Ring,Kiryat Bialik,R
HC,25-01-02,21:50,2750,The Ring,Kiryat Bialik,R
HC,25-01-02,12:30,2750,The Ring,Haifa,R
HC,25-01-02,15:05,2750,The Ring,Haifa,R
HC,25-01-02,17:40,2750,The Ring,Haifa,R
HC,25-01-02,19:15,2750,The Ring,Haifa,R
HC,25-01-02,20:15,2750,The Ring,Haifa,R
HC,25-01-02,21:50,2750,The Ring,Haifa,R
HC,25-01-02,10:40,2750,The Ring,Kfar Saba,R
HC,25-01-02,13:15,2750,The Ring,Kfar Saba,R
HC,25-01-02,21:50,2750,The Ring,Kfar Saba,R
HC,25-01-02,20:30,2750,The Ring,Petach Tikvah,R
HC,25-01-02,16:30,2750,The Ring,Modiin,R
HC,25-01-02,19:00,2750,The Ring,Modiin,R
HC,25-01-02,21:40,2750,The Ring,Modiin,R
HC,25-01-02,19:15,2750,The Ring,Rehovot,R
HC,25-01-02,21:50,2750,The Ring,Rehovot,R
HC,25-01-02,18:40,2750,The Ring,Ashdod,R
HC,25-01-02,20:20,2750,The Ring,Ashkelon,R
YP,25-01-02,11:45,66511,The Ring,Rishon Letzion,R
YP,25-01-02,14:15,66441,The Ring,Rishon Letzion,R
YP,25-01-02,16:30,66453,The Ring,Rishon Letzion,R
YP,25-01-02,17:00,66487,The Ring,Rishon Letzion,R
YP,25-01-02,19:00,66454,The Ring,Rishon Letzion,R
YP,25-01-02,19:45,66458,The Ring,Rishon Letzion,R
YP,25-01-02,21:30,66448,The Ring,Rishon Letzion,R
YP,25-01-02,00:00,66514,The Ring,Rishon Letzion,R
YP,25-01-02,15:30,66530,The Ring,Rishon Letzion,VIP
YP,25-01-02,18:15,66478,The Ring,Rishon Letzion,VIP
YP,25-01-02,21:00,66479,The Ring,Rishon Letzion,VIP
YP,25-01-02,23:45,66531,The Ring,Rishon Letzion,VIP
YP,25-01-02,11:00,47158,The Ring,Ayalon,R
YP,25-01-02,13:30,47159,The Ring,Ayalon,R
YP,25-01-02,16:00,47160,The Ring,Ayalon,R
YP,25-01-02,19:20,46991,The Ring,Ayalon,R
YP,25-01-02,20:00,47342,The Ring,Ayalon,R
YP,25-01-02,21:45,46992,The Ring,Ayalon,R
YP,25-01-02,11:20,68127,The Ring,Beer Sheva,R
YP,25-01-02,14:10,68115,The Ring,Beer Sheva,R
YP,25-01-02,15:20,68122,The Ring,Beer Sheva,R
YP,25-01-02,19:00,67986,The Ring,Beer Sheva,R
YP,25-01-02,21:00,67954,The Ring,Beer Sheva,R
YP,25-01-02,23:30,67955,The Ring,Beer Sheva,R
YP,25-01-02,11:10,57937,The Ring,Zichron Yaakov,R
YP,25-01-02,14:10,57938,The Ring,Zichron Yaakov,R
YP,25-01-02,16:40,57939,The Ring,Zichron Yaakov,R
YP,25-01-02,19:10,57940,The Ring,Zichron Yaakov,R
YP,25-01-02,20:10,57872,The Ring,Zichron Yaakov,R
YP,25-01-02,23:00,57814,The Ring,Zichron Yaakov,R
YP,25-01-02,11:30,73049,The Ring,Haifa,R
YP,25-01-02,14:00,73050,The Ring,Haifa,R
YP,25-01-02,16:30,73051,The Ring,Haifa,R
YP,25-01-02,19:00,73052,The Ring,Haifa,R
YP,25-01-02,19:45,73292,The Ring,Haifa,R
YP,25-01-02,21:15,73020,The Ring,Haifa,R
YP,25-01-02,23:50,73021,The Ring,Haifa,R
YP,25-01-02,20:00,72920,The Ring,Haifa,VIP
YP,25-01-02,11:20,68386,The Ring,Jerusalem,R
YP,25-01-02,13:50,68387,The Ring,Jerusalem,R
YP,25-01-02,16:20,68388,The Ring,Jerusalem,R
YP,25-01-02,18:50,68389,The Ring,Jerusalem,R
YP,25-01-02,21:15,68390,The Ring,Jerusalem,R
YP,25-01-02,23:40,68391,The Ring,Jerusalem,R
LC,25-01-02,11:40,563192,The Room Next Door,Raanana,R
LC,25-01-02,13:40,563193,The Room Next Door,Raanana,R
LC,25-01-02,16:20,563180,The Room Next Door,Raanana,R
LC,25-01-02,18:30,563178,The Room Next Door,Raanana,R
LC,25-01-02,20:50,563179,The Room Next Door,Raanana,R
LC,25-01-02,11:00,563316,The Room Next Door,Tel Aviv,R
LC,25-01-02,12:50,563317,The Room Next Door,Tel Aviv,R
LC,25-01-02,16:50,563318,The Room Next Door,Tel Aviv,R
LC,25-01-02,19:00,563320,The Room Next Door,Tel Aviv,R
LC,25-01-02,21:45,563319,The Room Next Door,Tel Aviv,R
LC,25-01-02,19:30,563117,The Room Next Door,Even Yehuda,R
LC,25-01-02,21:30,563113,The Room Next Door,Even Yehuda,R
LC,25-01-02,16:30,563538,The Room Next Door,Ramat Hasharon,R
LC,25-01-02,16:45,563519,The Room Next Door,Jerusalem,R
YP,25-01-02,21:50,66467,The Room Next Door,Rishon Letzion,R
YP,25-01-02,15:45,47266,The Room Next Door,Ayalon,R
YP,25-01-02,17:10,58043,The Room Next Door,Zichron Yaakov,R
YP,25-01-02,21:40,57941,The Room Next Door,Zichron Yaakov,R
CC,25-01-02,21:40,5387,The Room Next Door,Kfar Saba,R
YP,25-01-02,17:20,73291,The Room Next Door,Haifa,R
YP,25-01-02,19:15,68457,The Room Next Door,Jerusalem,R
HC,25-01-02,19:30,2852,The Room Next Door,Kiryat Bialik,R
HC,25-01-02,19:00,2852,The Room Next Door,Haifa,R
RH,25-01-02,17:00,44273,The Room Next Door,Givataim,R
RH,25-01-02,19:30,21309,The Room Next Door,Kiryat Ono,R
HC,25-01-02,21:30,2832,The Substance,Kiryat Bialik,R
HC,25-01-02,23:05,2832,The Substance,Petach Tikvah,R
HC,25-01-02,21:45,2832,The Substance,Modiin,R
CC,25-01-02,21:20,5360,The Substance,Glilot,R
CC,25-01-02,23:30,5360,The Substance,Rishon Letzion,R
YP,25-01-02,21:15,66406,The Substance,Rishon Letzion,R
YP,25-01-02,00:10,66490,The Substance,Rishon Letzion,R
YP,25-01-02,21:45,46956,The Substance,Ayalon,R
YP,25-01-02,00:15,46993,The Substance,Ayalon,R
YP,25-01-02,21:30,67987,The Substance,Beer Sheva,R
YP,25-01-02,00:00,73613,The Substance,Haifa,R
YP,25-01-02,18:30,68422,The Substance,Jerusalem,R
YP,25-01-02,17:30,66417,The Successor,Rishon Letzion,R
YP,25-01-02,19:50,66418,The Successor,Rishon Letzion,R
YP,25-01-02,22:10,66419,The Successor,Rishon Letzion,R
YP,25-01-02,00:30,66498,The Successor,Rishon Letzion,R
YP,25-01-02,17:30,47231,The Successor,Ayalon,R
YP,25-01-02,19:50,47232,The Successor,Ayalon,R
YP,25-01-02,22:15,47233,The Successor,Ayalon,R
YP,25-01-02,00:40,47234,The Successor,Ayalon,R
YP,25-01-02,16:45,68116,The Successor,Beer Sheva,R
YP,25-01-02,19:00,68117,The Successor,Beer Sheva,R
YP,25-01-02,21:20,68118,The Successor,Beer Sheva,R
YP,25-01-02,23:40,68119,The Successor,Beer Sheva,R
YP,25-01-02,17:00,73237,The Successor,Haifa,R
YP,25-01-02,19:20,73238,The Successor,Haifa,R
YP,25-01-02,21:40,73240,The Successor,Haifa,R
YP,25-01-02,00:10,73241,The Successor,Haifa,R
YP,25-01-02,17:20,68525,The Successor,Jerusalem,R
YP,25-01-02,19:40,68526,The Successor,Jerusalem,R
YP,25-01-02,22:00,68527,The Successor,Jerusalem,R
YP,25-01-02,00:20,68552,The Successor,Jerusalem,R
HC,25-01-02,20:15,2913,The Successor,Haifa,R
CC,25-01-02,20:40,5473,The Successor,Glilot,R
CC,25-01-02,20:00,5315,Under Therapy,Glilot,R
YP,25-01-02,16:20,73611,Under Therapy,Haifa,R
ML,25-01-02,00:00,81515,Venom: The Last Dance,Netanya,R
YP,25-01-02,21:15,73612,Venom: The Last Dance,Haifa,R
ML,25-01-02,19:00,61786,Wicked,Carmiel,R
ML,25-01-02,20:20,61777,Wicked,Carmiel,R
ML,25-01-02,22:00,61799,Wicked,Carmiel,UPGRADE
ML,25-01-02,23:30,61778,Wicked,Carmiel,R
ML,25-01-02,21:05,58214,Wicked,Haifa,UPGRADE
ML,25-01-02,00:20,58213,Wicked,Haifa,UPGRADE
ML,25-01-02,19:05,81531,Wicked,Netanya,R
ML,25-01-02,20:55,81481,Wicked,Netanya,UPGRADE
ML,25-01-02,22:15,81525,Wicked,Netanya,R
HC,25-01-02,20:10,2806,Wicked,Carmiel,R
HC,25-01-02,18:45,2806,Wicked,Nahariya,R
HC,25-01-02,12:10,2806,Wicked,Kiryat Bialik,R
HC,25-01-02,15:20,2806,Wicked,Kiryat Bialik,R
HC,25-01-02,18:30,2806,Wicked,Kiryat Bialik,R
HC,25-01-02,20:00,2806,Wicked,Kiryat Bialik,R
HC,25-01-02,21:40,2806,Wicked,Kiryat Bialik,R
HC,25-01-02,11:40,2806,Wicked,Haifa,R
HC,25-01-02,15:00,2806,Wicked,Haifa,R
HC,25-01-02,18:10,2806,Wicked,Haifa,R
HC,25-01-02,20:10,2806,Wicked,Haifa,R
HC,25-01-02,21:20,2806,Wicked,Haifa,R
HC,25-01-02,12:45,2806,Wicked,Kfar Saba,R
HC,25-01-02,20:50,2806,Wicked,Kfar Saba,R
HC,25-01-02,21:30,2806,Wicked,Kfar Saba,R
HC,25-01-02,19:20,2806,Wicked,Petach Tikvah,R
HC,25-01-02,17:30,2806,Wicked,Modiin,R
HC,25-01-02,20:40,2806,Wicked,Modiin,R
HC,25-01-02,19:30,2806,Wicked,Ashdod,R
HC,25-01-02,17:00,2806,Wicked,Ashkelon,R
HC,25-01-02,20:10,2806,Wicked,Ashkelon,R
CC,25-01-02,15:20,5142,Wicked,Glilot,R
CC,25-01-02,18:40,5142,Wicked,Glilot,R
CC,25-01-02,20:30,5142,Wicked,Glilot,R
CC,25-01-02,18:00,5142,Wicked,Glilot,VIP
CC,25-01-02,12:50,5142,Wicked,Rishon Letzion,R
CC,25-01-02,19:50,5142,Wicked,Rishon Letzion,R
CC,25-01-02,16:40,5142,Wicked,Jerusalem,R
CC,25-01-02,20:20,5142,Wicked,Jerusalem,R
CC,25-01-02,20:50,5142,Wicked,Kfar Saba,Prime
CC,25-01-02,14:40,5142,Wicked,Netanya,R
CC,25-01-02,18:00,5142,Wicked,Netanya,R
CC,25-01-02,14:50,5142,Wicked,Beer Sheva,R
CC,25-01-02,14:00,5142,Wicked,Chadera,Prime
CC,25-01-02,19:50,5142,Wicked,Chadera,Prime
CC,25-01-02,14:30,5142,Wicked,Ashdod,R
CC,25-01-02,17:50,5142,Wicked,Ashdod,R
CC,25-01-02,20:40,5142,Wicked,Ashdod,R
YP,25-01-02,11:00,66515,Wicked,Rishon Letzion,R
YP,25-01-02,17:20,66449,Wicked,Rishon Letzion,R
YP,25-01-02,20:30,66450,Wicked,Rishon Letzion,R
YP,25-01-02,23:45,66516,Wicked,Rishon Letzion,R
YP,25-01-02,21:00,66415,Wicked,Rishon Letzion,IMAX
YP,25-01-02,00:10,66496,Wicked,Rishon Letzion,IMAX
YP,25-01-02,23:00,66529,Wicked,Rishon Letzion,VIP
YP,25-01-02,11:00,47339,Wicked,Ayalon,R
YP,25-01-02,14:10,47340,Wicked,Ayalon,R
YP,25-01-02,18:30,47407,Wicked,Ayalon,R
YP,25-01-02,20:40,47162,Wicked,Ayalon,R
YP,25-01-02,23:00,47438,Wicked,Ayalon,R
YP,25-01-02,11:20,68133,Wicked,Beer Sheva,R
YP,25-01-02,14:30,68134,Wicked,Beer Sheva,R
YP,25-01-02,21:00,68136,Wicked,Beer Sheva,R
YP,25-01-02,21:00,67922,Wicked,Beer Sheva,IMAX
YP,25-01-02,00:10,67923,Wicked,Beer Sheva,IMAX
YP,25-01-02,16:45,57812,Wicked,Zichron Yaakov,R
YP,25-01-02,19:50,57813,Wicked,Zichron Yaakov,R
YP,25-01-02,11:00,73323,Wicked,Haifa,R
YP,25-01-02,14:10,73324,Wicked,Haifa,R
YP,25-01-02,20:30,73325,Wicked,Haifa,R
YP,25-01-02,23:40,73326,Wicked,Haifa,R
YP,25-01-02,18:00,72961,Wicked,Haifa,VIP
YP,25-01-02,21:10,72962,Wicked,Haifa,VIP
YP,25-01-02,11:30,68244,Wicked,Jerusalem,R
YP,25-01-02,14:45,68223,Wicked,Jerusalem,R
YP,25-01-02,18:00,68224,Wicked,Jerusalem,R
YP,25-01-02,21:30,68130,Wicked,Jerusalem,IMAX
RH,25-01-02,11:00,44218,Wicked,Givataim,R
RH,25-01-02,14:00,44219,Wicked,Givataim,R
RH,25-01-02,20:30,44202,Wicked,Givataim,R
RH,25-01-02,17:30,17138,Wicked,Tel Aviv,R
RH,25-01-02,21:00,17139,Wicked,Tel Aviv,R
LC,25-01-03,16:50,563123,200% Wolf,Even Yehuda,R
HC,25-01-03,14:00,2853,200% Wolf,Carmiel,R
HC,25-01-03,12:20,2853,200% Wolf,Kiryat Bialik,R
HC,25-01-03,14:30,2853,200% Wolf,Kiryat Bialik,R
HC,25-01-03,12:45,2853,200% Wolf,Haifa,R
HC,25-01-03,15:00,2853,200% Wolf,Haifa,R
HC,25-01-03,15:10,2853,200% Wolf,Kfar Saba,R
HC,25-01-03,17:20,2853,200% Wolf,Kfar Saba,R
HC,25-01-03,11:10,2853,200% Wolf,Rehovot,R
HC,25-01-03,16:15,2853,200% Wolf,Ashkelon,R
HC,25-01-03,21:50,2860,9 Bullets,Kiryat Bialik,R
HC,25-01-03,00:00,2860,9 Bullets,Kiryat Bialik,R
HC,25-01-03,21:30,2860,9 Bullets,Haifa,R
HC,25-01-03,23:40,2860,9 Bullets,Haifa,R
HC,25-01-03,21:50,2860,9 Bullets,Kfar Saba,R
HC,25-01-03,21:50,2860,9 Bullets,Ashkelon,R
HC,25-01-03,00:00,2860,9 Bullets,Ashkelon,R
CC,25-01-03,22:45,5393,9 Bullets,Glilot,R
CC,25-01-03,19:45,5393,9 Bullets,Rishon Letzion,R
CC,25-01-03,22:10,5393,9 Bullets,Rishon Letzion,R
CC,25-01-03,22:00,5393,9 Bullets,Netanya,Prime
CC,25-01-03,22:10,5393,9 Bullets,Beer Sheva,R
CC,25-01-03,23:15,5393,9 Bullets,Chadera,R
CC,25-01-03,21:10,5393,9 Bullets,Ashdod,R
CC,25-01-03,23:00,5393,9 Bullets,Ashdod,R
CC,25-01-03,10:50,5241,9/11: I Was There,Glilot,R
CC,25-01-03,12:10,5241,9/11: I Was There,Glilot,R
CC,25-01-03,13:40,5241,9/11: I Was There,Glilot,R
CC,25-01-03,14:50,5241,9/11: I Was There,Glilot,R
CC,25-01-03,16:20,5241,9/11: I Was There,Glilot,R
CC,25-01-03,17:30,5241,9/11: I Was There,Glilot,R
CC,25-01-03,19:00,5241,9/11: I Was There,Glilot,R
CC,25-01-03,20:10,5241,9/11: I Was There,Glilot,R
CC,25-01-03,21:45,5241,9/11: I Was There,Glilot,R
CC,25-01-03,22:50,5241,9/11: I Was There,Glilot,R
CC,25-01-03,19:30,5241,9/11: I Was There,Glilot,VIP
CC,25-01-03,10:30,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-03,13:30,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-03,16:15,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-03,18:00,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-03,19:00,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-03,20:10,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-03,21:00,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-03,21:50,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-03,18:00,5241,9/11: I Was There,Rishon Letzion,VIP
CC,25-01-03,21:00,5241,9/11: I Was There,Rishon Letzion,VIP
CC,25-01-03,10:20,5241,9/11: I Was There,Jerusalem,R
CC,25-01-03,13:00,5241,9/11: I Was There,Jerusalem,R
CC,25-01-03,18:50,5241,9/11: I Was There,Kfar Saba,R
CC,25-01-03,21:40,5241,9/11: I Was There,Kfar Saba,R
CC,25-01-03,15:30,5241,9/11: I Was There,Netanya,R
CC,25-01-03,18:10,5241,9/11: I Was There,Netanya,R
CC,25-01-03,20:00,5241,9/11: I Was There,Netanya,R
CC,25-01-03,20:50,5241,9/11: I Was There,Netanya,R
CC,25-01-03,23:30,5241,9/11: I Was There,Netanya,R
CC,25-01-03,19:40,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-03,20:50,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-03,21:30,5241,9/11: I Was There,Beer Sheva,R
CC,25-01-03,16:30,5241,9/11: I Was There,Chadera,R
CC,25-01-03,19:10,5241,9/11: I Was There,Chadera,R
CC,25-01-03,21:45,5241,9/11: I Was There,Chadera,R
CC,25-01-03,23:00,5241,9/11: I Was There,Chadera,Prime
CC,25-01-03,14:00,5241,9/11: I Was There,Ashdod,R
CC,25-01-03,16:40,5241,9/11: I Was There,Ashdod,R
CC,25-01-03,17:30,5241,9/11: I Was There,Ashdod,R
CC,25-01-03,19:20,5241,9/11: I Was There,Ashdod,R
CC,25-01-03,20:15,5241,9/11: I Was There,Ashdod,R
CC,25-01-03,22:00,5241,9/11: I Was There,Ashdod,R
HC,25-01-03,22:00,2833,Absolution,Carmiel,R
HC,25-01-03,00:00,2833,Absolution,Haifa,R
HC,25-01-03,23:50,2833,Absolution,Ashkelon,R
YP,25-01-03,14:35,73437,And the Party Goes On,Haifa,R
LC,25-01-03,11:00,563353,Anora,Tel Aviv,R
LC,25-01-03,19:30,563356,Anora,Tel Aviv,R
LC,25-01-03,21:30,563354,Anora,Tel Aviv,R
LC,25-01-03,13:30,563223,Anora,Raanana,R
LC,25-01-03,21:30,563224,Anora,Raanana,R
YP,25-01-03,14:00,66704,Anora,Rishon Letzion,R
YP,25-01-03,14:20,46959,Anora,Ayalon,R
YP,25-01-03,17:20,46930,Anora,Ayalon,R
YP,25-01-03,20:10,46931,Anora,Ayalon,R
YP,25-01-03,21:30,58055,Anora,Zichron Yaakov,R
YP,25-01-03,14:10,73258,Anora,Haifa,R
CC,25-01-03,11:10,5386,Anora,Glilot,R
CC,25-01-03,20:00,5386,Anora,Glilot,R
YP,25-01-03,15:40,68629,Anora,Jerusalem,R
CC,25-01-03,19:40,5386,Anora,Rishon Letzion,R
CC,25-01-03,12:50,5386,Anora,Jerusalem,R
CC,25-01-03,20:30,5386,Anora,Kfar Saba,R
RH,25-01-03,21:40,44282,Anora,Givataim,R
RH,25-01-03,22:00,21312,Anora,Kiryat Ono,R
LC,25-01-03,11:10,563348,Babygirl,Tel Aviv,R
LC,25-01-03,13:40,563349,Babygirl,Tel Aviv,R
LC,25-01-03,16:15,563350,Babygirl,Tel Aviv,R
LC,25-01-03,19:10,563351,Babygirl,Tel Aviv,R
LC,25-01-03,21:30,563347,Babygirl,Tel Aviv,R
